sigma,001,011,111
629,3.5710121132250983e-16,0,0
617,3.336626857287681e-16,3.3920932981299117e-16,0
669,0,0,3.330849813449911e-16
445,2.94479289647587e-16,0,0
387,0,3.395334395722744e-16,0
343,0,0,3.2177257818654883e-16
421,2.939473445969711e-16,0,3.393272219370817e-16
73,3.394836511089299e-16,3.89998332168347e-16,3.569987403404459e-16
637,0,0,4.0053762313348674e-16
325,3.4376570621558264e-16,0,0
113,3.4101916340373396e-16,3.3964974577961127e-16,0
305,3.572238909029708e-16,0,0
5,3.2064463721671416e-16,0,0
139,0,3.5791215573997193e-16,3.5690212833256484e-16
277,3.206285841656369e-16,0,3.39250971559724e-16
257,0,3.2118474171874145e-16,0
537,0,3.206753250407753e-16,0
577,3.3925414199222195e-16,3.569210897258389e-16,3.5694183772696174e-16
603,0,3.3932073170532808e-16,0
229,3.3928629508724625e-16,0,3.5746389519436727e-16
631,0,0,3.2074530905459694e-16
563,0,3.579644381311698e-16,0
339,0,3.5698295143303515e-16,0
697,0,3.331411733093508e-16,0
321,0,3.392498151241022e-16,0
177,0,3.3948152160640225e-16,0
511,0,0,3.3925414199222195e-16
523,0,3.5690389761118854e-16,3.3983907354791995e-16
587,0,3.9029340651949003e-16,0
533,3.569565911273863e-16,0,0
149,0,0,0
19,0,3.5692658173413103e-16,3.8559279487775457e-16
51,0,3.3929551515266483e-16,0
457,3.571630747440883e-16,3.570635515104517e-16,3.2054763759812087e-16
145,3.466670283279959e-16,0,0
67,0,0,3.205806218615023e-16
309,0,0,3.393179601358628e-16
641,3.417463951856258e-16,3.846125909971726e-16,0
601,3.392558744564779e-16,3.3918258030750276e-16,2.9413012687887916e-16
521,3.5705307008479584e-16,3.392760814421253e-16,0
101,0,0,0
661,3.392081938112564e-16,0,3.6106148432747825e-16
363,0,3.571607050737609e-16,0
93,0,0,3.438543272914344e-16
459,0,2.940423453980082e-16,0
249,0,3.3918668546910215e-16,0
569,3.403570330314172e-16,3.569971639506737e-16,0
43,0,3.568992577391053e-16,3.3926885033247184e-16
283,0,3.3942736311521005e-16,3.569238067946144e-16
107,0,3.393429020760782e-16,0
37,3.569779956465731e-16,0,3.8460872337577394e-16
449,3.5756391518696854e-16,3.5690363412406106e-16,0
211,0,3.570703825841803e-16,3.395522728039326e-16
377,3.9000134625766865e-16,0,0
673,3.6106148432747825e-16,3.3308977649200137e-16,4.0029685041478005e-16
57,0,3.5695897861812186e-16,3.8461481917354265e-16
83,0,3.608224830031759e-16,0
201,0,3.568921763628558e-16,3.392433312154117e-16
485,3.569643473266769e-16,0,0
327,0,0,3.570956646503028e-16
133,0,0,3.8473642410351097e-16
401,3.3932509648932297e-16,0,0
129,0,3.8459548139820744e-16,3.3399599589675266e-16
337,3.3918339852916495e-16,3.393497607882523e-16,3.570227104854999e-16
221,3.569734514098163e-16,0,0
613,3.392774255722796e-16,0,3.568957952930403e-16
473,0,3.392685731493871e-16,0
703,0,0,3.8991318959252246e-16
233,4.01850980332643e-16,3.589572900232248e-16,0
553,0,0,3.3925525077036496e-16
443,0,3.5701521998805157e-16,0
657,0,3.3918421620734526e-16,0
633,0,3.3974793575126796e-16,3.340153632336264e-16
91,0,0,3.5696265038305493e-16
593,3.3926751638679917e-16,3.5695818827812926e-16,0
493,3.848768483438415e-16,0,0
481,0,0,4.003266734772027e-16
607,0,0,3.205139969489218e-16
89,3.404892919667372e-16,3.5041986726053295e-16,0
439,0,0,3.3920039879015745e-16
469,0,0,2.944971722457294e-16
199,0,0,3.4538572391535704e-16
461,3.57493358296761e-16,0,0
643,0,3.392159259118525e-16,3.3331309123451113e-16
489,0,3.5696753544155095e-16,3.3920202533122637e-16
281,3.312065212960885e-16,3.5698905963332027e-16,0
689,3.5709020018868736e-16,0,0
111,0,0,3.569590372760984e-16
85,3.3925525077036496e-16,0,0
353,3.403523435090506e-16,0,0
269,3.863568399189578e-16,0,0
103,0,0,3.9392485301950426e-16
373,3.3918899491476395e-16,0,3.205325102721126e-16
121,0,3.3926827972485927e-16,0
7,0,0,3.3927915791764245e-16
419,0,3.3919650760876435e-16,0
151,0,0,3.4488001316706516e-16
417,0,3.398172164562149e-16,3.391857285113987e-16
109,3.392211541847575e-16,0,2.9421978992840468e-16
181,0,0,3.398268977430697e-16
701,3.392081938112564e-16,0,0
21,0,0,3.3925674176807287e-16
651,0,0,3.569959013932708e-16
59,0,3.3920091637910034e-16,0
53,3.3926228909906035e-16,0,0
291,0,4.0030216629250646e-16,3.3932509648932297e-16
237,0,0,3.3947423272021866e-16
157,0,0,3.5696571393156456e-16
547,0,3.2050409188907415e-16,3.2061112790903753e-16
219,0,3.6156135457737463e-16,3.396935579682332e-16
379,0,3.569550269006598e-16,3.569700431942858e-16
425,0,0,0
397,3.3921599521839984e-16,0,3.5697203346346544e-16
409,3.152427400121712e-16,3.3924998404191077e-16,0
627,0,3.3919691372486135e-16,0
323,0,2.941123768378583e-16,0
487,0,0,3.205128906712991e-16
361,0,3.3313166823061994e-16,3.572281028942092e-16
679,0,0,3.3357632000645062e-16
467,0,3.3928629508724625e-16,0
709,3.3922001497391534e-16,0,3.3920646110347613e-16
65,3.4370907523223625e-16,0,0
349,3.56892840247848e-16,0,4.005971949677961e-16
241,3.3925081563604986e-16,3.2081286407693153e-16,3.514188985260582e-16
271,0,0,3.332589167627001e-16
381,0,0,3.899234547122595e-16
11,0,2.9414690675170555e-16,0
571,0,0,3.3922214178649807e-16
183,0,0,3.2054015653703187e-16
13,3.4003410369061704e-16,0,3.57002954988055e-16
171,0,3.396999002746352e-16,0
99,0,2.941548992095829e-16,0
463,0,0,3.392186635097039e-16
137,3.3926994173866654e-16,2.940036450735426e-16,0
27,0,3.397352884951153e-16,0
365,3.20738987067395e-16,0,0
393,0,3.398169353964249e-16,0
17,3.3336154453245824e-16,3.392248492840894e-16,0
227,0,3.570956646503028e-16,0
31,0,0,3.5727298795462e-16
491,0,3.5775026834821085e-16,0
163,0,2.9455592170998533e-16,3.205883219791092e-16
541,3.8485163838918393e-16,0,3.392250525959549e-16
301,0,0,3.3952273398095663e-16
147,0,0,3.456644200362166e-16
307,0,3.392467193655222e-16,3.666030704806257e-16
125,3.5689553591701235e-16,0,0
205,3.403153172180487e-16,0,0
29,3.520370891709024e-16,0,0
185,3.5694590588159324e-16,0,0
313,3.5693111762671045e-16,3.3959554373561325e-16,3.5732496498953463e-16
369,0,0,0
513,0,3.4376132927419304e-16,0
561,0,3.3941404581623693e-16,0
367,0,0,3.2077482833682676e-16
97,0,3.392367781512178e-16,3.569544835360876e-16
297,0,4.1565364556766184e-16,0
193,3.392861835701258e-16,3.391970046948004e-16,3.391866697203345e-16
3,0,3.568954659266233e-16,3.340077614973877e-16
659,0,3.2113779788401915e-16,0
507,0,0,3.395470106826001e-16
289,3.1488456649226793e-16,3.2077355032360596e-16,0
131,0,3.394636367205686e-16,0
427,0,0,3.569545722959819e-16
625,3.392312252594448e-16,0,0
589,0,0,3.5727112719573164e-16
123,0,3.3934907232529694e-16,0
273,0,0,3.635697895174698e-16
41,3.398921992284698e-16,3.5697272696092925e-16,0
223,0,0,3.4008719890513165e-16
61,3.4460068265700856e-16,0,3.2117735069810616e-16
499,0,0,3.3919655045403555e-16
265,3.900273442247009e-16,0,0
559,0,0,3.57316559689919e-16
653,3.206579263169425e-16,0,0
433,3.393422958701023e-16,3.333606982470755e-16,3.5715906357416033e-16
699,0,3.396586055721697e-16,0
9,0,3.8625581539605147e-16,0
683,0,2.944159783185607e-16,0
49,0,0,3.2058091520270457e-16
619,0,3.848498587741669e-16,3.2087031221365046e-16
153,0,3.570956646503028e-16,0
247,0,0,3.209113403006256e-16
579,0,3.3954041765265954e-16,3.205092036247056e-16
557,3.8989944204850417e-16,0,0
81,0,3.5696699281957964e-16,0
681,0,3.5689335797435696e-16,0
169,3.5703857994333754e-16,0,3.570395717610324e-16
453,0,0,3.5715754548886747e-16
403,0,0,3.208550718737148e-16
597,0,0,3.5884185299937917e-16
25,2.939058320838282e-16,0,0
217,0,0,3.3966476576047696e-16
531,0,3.331636139227592e-16,0
411,0,3.331403088215219e-16,0
243,0,3.569189819249059e-16,0
259,0,0,3.39967723011479e-16
187,0,3.3971911246893223e-16,0
565,3.5730871346859987e-16,0,0
173,3.856122897864967e-16,0,0
127,0,0,3.4276290492620723e-16
179,0,3.5724258534841397e-16,0
687,0,0,3.3946920132182304e-16
39,0,0,3.394104439599596e-16
471,0,0,3.3945871951033725e-16
509,3.6987190176641787e-16,0,0
33,0,3.3925185620865743e-16,0
677,3.208252485373545e-16,0,0
209,0,3.573771359300707e-16,0
685,3.3925623827284767e-16,0,0
317,3.9745993972772024e-16,0,0
505,3.5062590907792103e-16,0,0
267,0,3.392281932208911e-16,0
293,2.9431086851815727e-16,0,0
389,0,0,0
545,3.5694427471461133e-16,0,0
