sigma,001,011,111
7,0,0,8.6493E-02
419,0,6.1479E-01,0
151,0,0,0
417,0,7.3113E-26,4.8045E-07
109,1.5591E+00,0,1.0487E+00
181,0,0,1.3642E+00
701,0.0000E+00,0,0
21,0,0,1.5017E-09
651,0,0,NaN
59,0,0.0000E+00,0
53,NaN,0,0
291,0,NaN,6.1381E-01
237,0,0,1.8317E+00
157,NaN,0,3.9718E-08
547,0,0.0000E+00,0.0000E+00
219,0,0,2.3459E-08
379,0,4.5028E-02,5.2684E-10
425,0,0,0
397,4.4714E-01,0,0.0000E+00
409,3.8090E+01,1.8475E+00,5.1449E-13
627,0,NaN,0
323,0,0.0000E+00,0
487,0,0,1.0464E+00
361,0,NaN,2.0305E+00
679,0,0,7.5981E-09
467,0,1.6475E+00,0
709,NaN,0,1.2650E+00
65,2.0987E+01,0,0
349,5.5799E+01,0,6.7055E-09
241,5.3256E+01,8.9599E-01,5.4773E+01
271,0,0,1.1457E-14
381,0,0,1.1406E-10
11,0,1.4124E+00,0
571,0,1.8626E-10,0.0000E+00
183,0,0,1.4961E+00
13,3.7948E-01,0,1.6562E+00
171,0,1.7359E+00,0
99,0,1.7766E+00,0
463,0,0,2.3138E-03
137,3.0900E-08,4.2861E-01,0
27,0,1.9509E+00,0
365,4.9583E-08,0,0
393,0,1.0960E+00,0
17,1.7773E+00,NaN,0
227,0,NaN,0
31,0,0,1.7599E+00
491,0,1.6323E-08,0
163,0,6.6431E-09,1.5444E-10
541,NaN,0,3.5768E-10
301,0,0,0.0000E+00
147,0,0,1.7958E+01
307,0,1.4828E+00,3.3644E+01
125,NaN,0,0
205,1.3576E-10,0,0
29,2.2651E+01,0,0
185,4.6600E-01,0,0
313,5.4496E-09,1.6513E+00,1.2600E-08
369,0,2.5927E-10,0
513,0,2.8525E+01,0
561,0,1.3818E+00,0
367,0,0,0.0000E+00
97,0,1.3706E-01,7.3451E-01
297,0,0,0
193,1.6397E+00,1.5666E+00,3.9991E-01
3,0,1.3875E+00,NaN
659,0,1.7319E+00,0
507,0,0,1.3832E+00
289,0,0.0000E+00,0
131,0,3.4232E-03,0
427,0,0,3.8089E+01
625,3.3817E+01,0,0
589,0,0,0.0000E+00
123,0,5.5872E-01,0
273,0,0,4.7053E+01
41,3.7815E+01,1.4061E+00,0
223,0,0,1.5782E+00
61,0,0,0.0000E+00
499,0,0,0.0000E+00
265,1.7088E+00,0,0
559,0,0,NaN
653,NaN,0,0
433,2.6108E-05,7.4550E-04,0.0000E+00
699,0,0.0000E+00,0
9,0,0,0
683,0,0.0000E+00,0
49,0,0,1.5658E-02
619,0,1.9418E+00,5.5565E-01
153,0,1.2635E+00,0
247,0,0,1.4879E+00
579,0,1.1499E+00,0.0000E+00
557,6.2684E+01,0,0
81,0,1.1270E+00,0
681,0,NaN,0
169,4.5060E+01,0,2.2005E-02
453,0,0,1.3403E-07
403,0,0,8.6233E-01
597,0,0,1.8982E+00
25,5.4497E-03,0,0
217,0,0,NaN
531,0,5.9371E-09,0
411,0,1.2498E+00,0
243,0,1.4784E-09,0
259,0,0,1.5861E+00
187,0,0.0000E+00,0
565,1.4380E-07,0,0
173,5.1164E+01,0,0
127,0,0,4.6797E-02
179,0,0.0000E+00,0
687,0,0,9.0691E-01
39,0,0,2.6136E-80
471,0,0,0.0000E+00
509,0,0,0
33,0,8.9828E-01,0
677,NaN,0,0
209,0,0.0000E+00,0
685,1.5543E+00,0,0
317,0,0,0
505,6.0619E+01,0,0
267,0,0.0000E+00,0
293,7.2044E-09,0,0
389,NaN,0,0
545,1.3970E-10,0,0
451,0,1.7436E+00,0
347,0,1.0195E+00,0
331,0,0.0000E+00,0
251,0,0,0
197,0,0,0
543,0,0,0
691,0,0,1.3344E+00
79,0,0,0
649,0,0,0
399,0,0,1.9867E+00
