28.93,0.0
14.56,0.0
70.53,5.421010862427527e-20
21.43,1.0842021724855044e-19
6.01,2.168404344971009e-19
6.4,0.0
55.88,0.0
13.17,0.0
23.95,0.0
13.44,1.0164395367051604e-19
57.55,0.0
53.05,5.421010862427522e-20
25.99,0.0
40.73,8.131516293641283e-20
35.3,3.1963571370509473e-20
52.66,6.776263578034403e-21
22.62,0.0
31.49,0.0
4.98,0.0
12.62,0.0
28.84,2.710505431213761e-20
54.49,0.0
49.17,1.0842021724855044e-19
38.94,0.0
12.68,0.0
73.06,2.0328790734103208e-20
8.09,0.0
33.86,0.0
43.57,0.0
24.53,0.0
63,0.0
47.69,1.0842021724855044e-19
19.03,0.0
39.07,0.0
8.26,3.38813178901724e-20
17.23,0.0
4.58,0.0
19.56,5.421010862427522e-20
77.88,0.0
59.76,2.168404344971009e-19
67.64,8.131516293641283e-20
86.63,0.0
44.76,0.0
18.73,0.0
9.9,0.0
18.92,0.0
45.89,0.0
16.26,0.0
51.74,0.0
4.76,0.0
20.32,0.0
61.02,1.0842021724855042e-19
7.04,0.0
40.83,3.0168675108012717e-20
22.77,0.0
7.36,0.0
12.36,0.0
36.15,3.049318610115481e-20
29.86,1.0164395367051604e-19
29.24,0.0
17.49,0.0
48.13,0.0
54.91,0.0
31.05,1.0842021724855044e-19
84.55,0.0
65.9,1.0842021724855044e-19
30.98,5.421010862427522e-20
23.48,0.0
26.75,0.0
38.36,0.0
32.2,0.0
3.27,0.0
25.46,0.0
20.05,0.0
52.07,0.0
25.61,0.0
20.67,0.0
20.05,3.9026905166102147e-20
4.41,0.0
39.97,1.504632769052528e-36
23.95,0.0
55.59,0.0
3.1,1.2037062152420224e-35
13.69,0.0
25.45,4.338925755574552e-20
44.13,0.0
33.4,0.0
35.64,0.0
10.39,0.0
13.42,1.0842021724855044e-19
29.49,0.0
57.12,0.0
3.47,0.0
5.4,0.0
18.54,0.0
88.79,0.0
42.49,0.0
25.04,2.407412430484045e-35
